<>f__AnonymousType3`18;<>f__AnonymousType3`18.codigo;<>f__AnonymousType3`18.nombre;<>f__AnonymousType3`18.descripcion;<>f__AnonymousType3`18.categoria_id;<>f__AnonymousType3`18.categoria_nombre;<>f__AnonymousType3`18.precio;<>f__AnonymousType3`18.stock;<>f__AnonymousType3`18.activo;<>f__AnonymousType3`18.visible_catalogo;<>f__AnonymousType3`18.grupo1;<>f__AnonymousType3`18.grupo2;<>f__AnonymousType3`18.grupo3;<>f__AnonymousType3`18.fecha_alta;<>f__AnonymousType3`18.fecha_modi;<>f__AnonymousType3`18.codigo_ubicacion;<>f__AnonymousType3`18.listas_precios;<>f__AnonymousType3`18.porcentaje;<>f__AnonymousType3`18.stocks_por_empresa
"{ codigo = 07632, nombre = STICK TUTTI FRUTTI ACIDA x1.350 KG POTE, descripcion = STICK TUTTI FRUTTI ACIDA x1.350 KG POTE, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07632;"STICK TUTTI FRUTTI ACIDA x1.350 KG POTE";"STICK TUTTI FRUTTI ACIDA x1.350 KG POTE";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 7050,73, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 7614,79, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07635, nombre = AZUQUITAS C/BURBUJERO x30u MANDUVI, descripcion = AZUQUITAS C/BURBUJERO x30u MANDUVI, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07635;"AZUQUITAS C/BURBUJERO x30u MANDUVI";"AZUQUITAS C/BURBUJERO x30u MANDUVI";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1004,08, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1084,40, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 92 }]"
"{ codigo = 07636, nombre = CHUPETON C/PALO x10u MANDUVI, descripcion = CHUPETON C/PALO x10u MANDUVI, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07636;"CHUPETON C/PALO x10u MANDUVI";"CHUPETON C/PALO x10u MANDUVI";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1745,01, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1884,61, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 124 }]"
"{ codigo = 07639, nombre = BOLSA CHICLE POOL BALL SURT. x470g GAM, descripcion = BOLSA CHICLE POOL BALL SURT. x470g GAM, categoria_id = , categoria_nombre = , precio = 0, stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07639;"BOLSA CHICLE POOL BALL SURT. x470g GAM";"BOLSA CHICLE POOL BALL SURT. x470g GAM";"";"";0;0;True;True;"";7;"";2025-08-15;2025-08-15;"";[];"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07640, nombre = HARIBO x80g HAPPY COLA, descripcion = HARIBO x80g HAPPY COLA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07640;"HARIBO x80g HAPPY COLA";"HARIBO x80g HAPPY COLA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1856,92, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2005,47, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 15 }]"
"{ codigo = 07647, nombre = CAR.BOLSA BRAZILIAN COFFEE x500g, descripcion = CAR.BOLSA BRAZILIAN COFFEE x500g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07647;"CAR.BOLSA BRAZILIAN COFFEE x500g";"CAR.BOLSA BRAZILIAN COFFEE x500g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3081,23, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3327,63, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 282 }]"
"{ codigo = 07648, nombre = LION POP xU, descripcion = LION POP xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07648;"LION POP xU";"LION POP xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1713,77, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1850,88, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07649, nombre = SHARK POP xU, descripcion = SHARK POP xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07649;"SHARK POP xU";"SHARK POP xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1624,68, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1754,66, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 37 }]"
"{ codigo = 07650, nombre = CHUP CRAZY POP NARANJA, descripcion = CHUP CRAZY POP NARANJA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07650;"CHUP CRAZY POP NARANJA";"CHUP CRAZY POP NARANJA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 309,26, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 334,00, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 84 }]"
"{ codigo = 07652, nombre = PASTILLAS TUBITOS CORTOS x30u MANDUVI, descripcion = PASTILLAS TUBITOS CORTOS x30u MANDUVI, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07652;"PASTILLAS TUBITOS CORTOS x30u MANDUVI";"PASTILLAS TUBITOS CORTOS x30u MANDUVI";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1422,44, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1536,24, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07653, nombre = GUMMI ZONE PIZZA x24u, descripcion = GUMMI ZONE PIZZA x24u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07653;"GUMMI ZONE PIZZA x24u";"GUMMI ZONE PIZZA x24u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 6121,74, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 6611,48, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07654, nombre = GUMMI ZONE PANCHITO x24u, descripcion = GUMMI ZONE PANCHITO x24u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07654;"GUMMI ZONE PANCHITO x24u";"GUMMI ZONE PANCHITO x24u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3411,39, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3684,30, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07655, nombre = GUMMI ZONE BURGER X24U, descripcion = GUMMI ZONE BURGER X24U, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07655;"GUMMI ZONE BURGER X24U";"GUMMI ZONE BURGER X24U";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3411,39, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3684,30, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 16 }]"
"{ codigo = 07656, nombre = PELOTA CHOC CHAMPION xU GAM, descripcion = PELOTA CHOC CHAMPION xU GAM, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07656;"PELOTA CHOC CHAMPION xU GAM";"PELOTA CHOC CHAMPION xU GAM";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 168,22, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 181,68, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07657, nombre = DORIN`S FRUTAL x10u SIN AZUCAR, descripcion = DORIN`S FRUTAL x10u SIN AZUCAR, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07657;"DORIN`S FRUTAL x10u SIN AZUCAR";"DORIN`S FRUTAL x10u SIN AZUCAR";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 6268,15, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 6769,60, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 9 }]"
"{ codigo = 07661, nombre = CACHAFAZ MARROC x54u, descripcion = CACHAFAZ MARROC x54u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07661;"CACHAFAZ MARROC x54u";"CACHAFAZ MARROC x54u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 29580,17, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 31946,58, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 5 }]"
"{ codigo = 07664, nombre = XXL GUMMI ZONE PANCHO x36u, descripcion = XXL GUMMI ZONE PANCHO x36u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07664;"XXL GUMMI ZONE PANCHO x36u";"XXL GUMMI ZONE PANCHO x36u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 17683,19, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 19097,85, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 17 }]"
"{ codigo = 07665, nombre = DORIN`S MIX x16u CORAZONCITOS, descripcion = DORIN`S MIX x16u CORAZONCITOS, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07665;"DORIN`S MIX x16u CORAZONCITOS";"DORIN`S MIX x16u CORAZONCITOS";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3069,03, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3314,55, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 11 }]"
"{ codigo = 07666, nombre = XXL GUMMI ZONE PIZZA x24u, descripcion = XXL GUMMI ZONE PIZZA x24u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07666;"XXL GUMMI ZONE PIZZA x24u";"XXL GUMMI ZONE PIZZA x24u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 10745,12, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 11604,73, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 11 }]"
"{ codigo = 07667, nombre = DORIN`S FRUTILLA x10u SIN AZUCAR, descripcion = DORIN`S FRUTILLA x10u SIN AZUCAR, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07667;"DORIN`S FRUTILLA x10u SIN AZUCAR";"DORIN`S FRUTILLA x10u SIN AZUCAR";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 6268,15, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 6769,60, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 9 }]"
"{ codigo = 07668, nombre = MIELCITAS x50u SURTIDAS, descripcion = MIELCITAS x50u SURTIDAS, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07668;"MIELCITAS x50u SURTIDAS";"MIELCITAS x50u SURTIDAS";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1805,94, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1939,72, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 78 }]"
"{ codigo = 07671, nombre = BOLSA CHICLE TIZA x400g CONFITEL, descripcion = BOLSA CHICLE TIZA x400g CONFITEL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07671;"BOLSA CHICLE TIZA x400g CONFITEL";"BOLSA CHICLE TIZA x400g CONFITEL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1265,34, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1366,56, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07672, nombre = BOLSA BOLON MEDIANO x400g CONFITEL, descripcion = BOLSA BOLON MEDIANO x400g CONFITEL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07672;"BOLSA BOLON MEDIANO x400g CONFITEL";"BOLSA BOLON MEDIANO x400g CONFITEL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1265,34, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1366,56, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07673, nombre = BOLSA FRUTAS MEDIANAS x400g CONFITEL, descripcion = BOLSA FRUTAS MEDIANAS x400g CONFITEL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07673;"BOLSA FRUTAS MEDIANAS x400g CONFITEL";"BOLSA FRUTAS MEDIANAS x400g CONFITEL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1265,34, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1366,56, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07674, nombre = BOLSA MAXI FRUTAS x400g CONFITEL, descripcion = BOLSA MAXI FRUTAS x400g CONFITEL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07674;"BOLSA MAXI FRUTAS x400g CONFITEL";"BOLSA MAXI FRUTAS x400g CONFITEL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1265,34, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1366,56, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07675, nombre = FRASCO CHICLE TIZA CONFITEL, descripcion = FRASCO CHICLE TIZA CONFITEL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07675;"FRASCO CHICLE TIZA CONFITEL";"FRASCO CHICLE TIZA CONFITEL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3728,18, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 4026,44, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07676, nombre = FRASCO CHICLE FRUTAS CONFITEL, descripcion = FRASCO CHICLE FRUTAS CONFITEL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07676;"FRASCO CHICLE FRUTAS CONFITEL";"FRASCO CHICLE FRUTAS CONFITEL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3728,18, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 4026,44, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07677, nombre = FRASCO CHICLE BOLON CONFITEL, descripcion = FRASCO CHICLE BOLON CONFITEL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07677;"FRASCO CHICLE BOLON CONFITEL";"FRASCO CHICLE BOLON CONFITEL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3728,18, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 4026,44, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07682, nombre = GELATINES FRUTILLA x250g, descripcion = GELATINES FRUTILLA x250g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07682;"GELATINES FRUTILLA x250g";"GELATINES FRUTILLA x250g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1615,79, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1745,06, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07683, nombre = DESTAPADOR BLUPER xU CONFITEL, descripcion = DESTAPADOR BLUPER xU CONFITEL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07683;"DESTAPADOR BLUPER xU CONFITEL";"DESTAPADOR BLUPER xU CONFITEL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 552,05, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 596,22, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
